Epoch,Open,High,Low,Close,Volume
2013-10-03 00:00:00-04:00,168.79,168.93,166.845,167.73,22601689
2013-10-04 00:00:00-04:00,167.75,169.06,167.53,168.87,11923164
2013-10-07 00:00:00-04:00,167.42,168.45,167.25,167.46,11794668
2013-10-08 00:00:00-04:00,167.4,167.62,165.37,165.4,24862496
2013-10-09 00:00:00-04:00,165.8,166.2,164.53,165.56,25352747
2013-10-10 00:00:00-04:00,167.29,169.24,167.23,169.16,21695381
2013-10-11 00:00:00-04:00,168.92,170.31,168.78,170.26,12783942
2013-10-14 00:00:00-04:00,169.21,171.07,169.08,170.94,13917277
2013-10-15 00:00:00-04:00,170.51,171.14,169.48,169.75,21301888
2013-10-16 00:00:00-04:00,170.72,172.16,170.64,172.06,20792735
2013-10-17 00:00:00-04:00,171.36,173.31,171.35,173.21,15921371
2013-10-18 00:00:00-04:00,173.86,174.51,173.51,174.38,15433376
2013-10-21 00:00:00-04:00,174.44,174.75,174.01,174.4,9812079
2013-10-22 00:00:00-04:00,174.91,175.92,174.66,175.44,16941441
2013-10-23 00:00:00-04:00,174.81,174.89,173.97,174.58,15612751
2013-10-24 00:00:00-04:00,174.92,175.37,174.51,175.14,9834176
2013-10-25 00:00:00-04:00,175.51,175.945,175.17,175.92,11267688
2013-10-28 00:00:00-04:00,175.89,176.47,175.7,176.25,9394289
2013-10-29 00:00:00-04:00,176.61,177.19,176.39,177.19,9056441
2013-10-30 00:00:00-04:00,177.38,177.51,175.67,176.29,19619614
2013-10-31 00:00:00-04:00,176.15,176.88,175.53,175.78,17227999
2013-11-01 00:00:00-04:00,176.02,176.6,175.22,176.23,20424396
2013-11-04 00:00:00-05:00,176.69,176.9,176.15,176.83,8302678
2013-11-05 00:00:00-05:00,176.14,176.74,175.57,176.27,12309747
2013-11-06 00:00:00-05:00,177.06,177.5,176.54,177.15,10822860
2013-11-07 00:00:00-05:00,177.5,177.64,174.76,174.92,25283647
2013-11-08 00:00:00-05:00,174.88,177.25,174.87,177.18,19390027
2013-11-11 00:00:00-05:00,177.13,177.52,176.92,177.3,8319883
2013-11-12 00:00:00-05:00,176.935,177.36,176.37,176.94,12315526
2013-11-13 00:00:00-05:00,176.09,178.4,176.09,178.37,13211131
2013-11-14 00:00:00-05:00,178.54,179.415,178.25,179.28,14488117
2013-11-15 00:00:00-05:00,179.56,180.06,179.33,180.05,11039894
2013-11-18 00:00:00-05:00,180.35,180.49,179.03,179.41,13331411
2013-11-19 00:00:00-05:00,179.33,179.87,178.72,179.01,12437194
2013-11-20 00:00:00-05:00,179.39,179.92,177.99,178.47,20053221
2013-11-21 00:00:00-05:00,178.97,180.045,178.87,179.91,10243745
2013-11-22 00:00:00-05:00,179.97,180.825,179.77,180.76,8867920
2013-11-25 00:00:00-05:00,181.13,181.16,180.38,180.64,9538970
2013-11-26 00:00:00-05:00,180.73,181.21,180.41,180.68,9726942
2013-11-27 00:00:00-05:00,180.875,181.24,180.65,181.14,7052585
2013-11-29 00:00:00-05:00,181.33,181.745,180.8,180.97,6336553
2013-12-02 00:00:00-05:00,181.08,181.43,180.26,180.5,11083174
2013-12-03 00:00:00-05:00,179.94,180.39,179.175,179.89,13859851
2013-12-04 00:00:00-05:00,179.09,180.48,178.35,179.7,17619741
2013-12-05 00:00:00-05:00,179.41,179.735,178.78,178.99,14640755
2013-12-06 00:00:00-05:00,180.67,181.11,180.155,180.97,15060966
2013-12-09 00:00:00-05:00,181.47,181.665,181.17,181.37,8065150
2013-12-10 00:00:00-05:00,180.99,181.36,180.64,180.75,8908971
2013-12-11 00:00:00-05:00,180.81,180.84,178.505,178.71,17479942
2013-12-12 00:00:00-05:00,178.63,178.85,177.77,178.1,16540296
2013-12-13 00:00:00-05:00,178.5,178.66,177.77,178.09,12616178
2013-12-16 00:00:00-05:00,178.94,179.81,178.91,179.21,10962705
2013-12-17 00:00:00-05:00,179.37,179.41,178.26,178.66,10004805
2013-12-18 00:00:00-05:00,178.93,181.7,177.33,181.6,27974735
2013-12-19 00:00:00-05:00,181.19,181.7,180.72,181.53,15316166
2013-12-20 00:00:00-05:00,180.67,181.98,180.66,181.6,15551335
2013-12-23 00:00:00-05:00,182.41,182.64,182.07,182.48,10632879
2013-12-24 00:00:00-05:00,182.55,183.0,182.53,182.97,5378604
2013-12-26 00:00:00-05:00,183.33,183.96,183.32,183.86,7053618
2013-12-27 00:00:00-05:00,184.1,184.18,183.66,183.85,7100857
2013-12-30 00:00:00-05:00,183.87,184.02,183.59,183.8,5883492
2013-12-31 00:00:00-05:00,184.07,184.68,183.93,184.52,9727137
2014-01-02 00:00:00-05:00,183.98,184.07,182.48,182.93,13239741
2014-01-03 00:00:00-05:00,183.21,183.6,182.635,182.88,9657899
2014-01-06 00:00:00-05:00,183.47,183.55,182.08,182.36,12351235
2014-01-07 00:00:00-05:00,183.09,183.79,182.96,183.48,9055868
2014-01-08 00:00:00-05:00,183.45,183.825,182.9,183.51,12318755
2014-01-09 00:00:00-05:00,184.1,184.13,182.8,183.62,11548447
2014-01-10 00:00:00-05:00,183.95,184.21,183.01,184.06,11631382
2014-01-13 00:00:00-05:00,183.71,184.18,181.35,181.68,15378673
2014-01-14 00:00:00-05:00,182.28,183.77,181.95,183.69,12773454
2014-01-15 00:00:00-05:00,184.1,184.94,184.01,184.67,11762578
2014-01-16 00:00:00-05:00,184.28,184.49,183.84,184.43,8571419
2014-01-17 00:00:00-05:00,184.11,184.45,183.325,183.66,10902056
2014-01-21 00:00:00-05:00,184.7,184.77,183.05,184.16,10596534
2014-01-22 00:00:00-05:00,184.49,184.56,183.91,184.34,7984146
2014-01-23 00:00:00-05:00,183.36,183.39,181.83,182.745,14602130
2014-01-24 00:00:00-05:00,181.6,181.65,178.93,178.95,27182287
2014-01-27 00:00:00-05:00,179.07,179.51,177.12,178.05,26939760
2014-01-28 00:00:00-05:00,178.15,179.3,178.13,179.11,14393683
2014-01-29 00:00:00-05:00,177.56,178.545,176.88,177.35,28271372
2014-01-30 00:00:00-05:00,178.87,179.805,178.265,179.31,14471151
2014-01-31 00:00:00-05:00,177.02,179.285,176.93,178.095,19844816
2014-02-03 00:00:00-05:00,177.95,178.37,173.83,174.12,35256849
2014-02-04 00:00:00-05:00,174.95,175.83,174.35,175.4,23871900
2014-02-05 00:00:00-05:00,174.79,175.56,173.71,175.12,20794257
2014-02-06 00:00:00-05:00,175.58,177.48,175.58,177.39,14508857
2014-02-07 00:00:00-05:00,178.31,179.865,177.74,179.66,19896971
2014-02-10 00:00:00-05:00,179.7,180.06,179.21,180.01,8963285
2014-02-11 00:00:00-05:00,180.16,182.43,180.07,181.975,15888614
2014-02-12 00:00:00-05:00,182.22,182.83,181.71,182.06,13897741
2014-02-13 00:00:00-05:00,180.85,183.2,180.83,183.1,14307783
2014-02-14 00:00:00-05:00,182.85,184.36,182.67,184.02,11943400
2014-02-18 00:00:00-05:00,184.19,184.49,183.655,184.24,8961237
2014-02-19 00:00:00-05:00,183.77,184.95,182.87,183.09,15880541
2014-02-20 00:00:00-05:00,183.27,184.52,182.61,184.2,13127728
2014-02-21 00:00:00-05:00,184.49,184.89,183.81,183.9,11379229
2014-02-24 00:00:00-05:00,184.28,186.15,184.2,185.04,14265351
2014-02-25 00:00:00-05:00,185.03,185.58,184.23,184.83,15715447
2014-02-26 00:00:00-05:00,185.13,185.6,184.33,184.83,14527196
2014-02-27 00:00:00-05:00,184.59,185.81,184.38,185.79,12677325
2014-02-28 00:00:00-05:00,185.79,187.14,185.06,186.22,21169915
2014-03-03 00:00:00-05:00,184.69,185.45,183.75,184.85,22598763
2014-03-04 00:00:00-05:00,186.75,187.98,186.75,187.68,22814642
2014-03-05 00:00:00-05:00,187.72,188.07,187.45,187.76,12020661
2014-03-06 00:00:00-05:00,188.21,188.61,187.895,188.13,11173061
2014-03-07 00:00:00-05:00,188.87,188.95,187.43,188.19,14955745
2014-03-10 00:00:00-04:00,187.94,188.23,187.09,188.125,9328894
2014-03-11 00:00:00-04:00,188.44,188.705,186.8,187.2,13397650
2014-03-12 00:00:00-04:00,186.32,187.34,185.9,187.28,13347454
2014-03-13 00:00:00-04:00,187.84,187.99,184.67,185.15,21976683
2014-03-14 00:00:00-04:00,184.8,185.795,184.445,184.62,22603737
2014-03-17 00:00:00-04:00,185.59,186.77,185.52,186.36,14525725
2014-03-18 00:00:00-04:00,186.7,187.91,186.52,187.71,12339654
2014-03-19 00:00:00-04:00,187.71,187.94,185.48,186.58,17480596
2014-03-20 00:00:00-04:00,186.25,187.89,185.92,187.74,14704699
2014-03-21 00:00:00-04:00,187.72,188.17,186.03,186.26,20675433
2014-03-24 00:00:00-04:00,186.82,187.07,184.62,185.45,17745330
2014-03-25 00:00:00-04:00,186.37,186.94,185.27,186.3,15008197
2014-03-26 00:00:00-04:00,187.03,187.34,184.97,184.97,16885534
2014-03-27 00:00:00-04:00,184.77,185.34,183.91,184.68,19454285
2014-03-28 00:00:00-04:00,185.105,186.42,185.0,185.49,13859639
2014-03-31 00:00:00-04:00,186.65,187.3,186.48,187.03,12532928
2014-04-01 00:00:00-04:00,187.62,188.36,187.46,188.31,10097460
2014-04-02 00:00:00-04:00,188.5,189.13,188.14,188.88,10780173
2014-04-03 00:00:00-04:00,189.17,189.21,188.06,188.65,10324553
2014-04-04 00:00:00-04:00,189.64,189.7,186.1,186.35,21673518
2014-04-07 00:00:00-04:00,185.9,186.26,183.97,184.33,18692140
2014-04-08 00:00:00-04:00,184.22,185.4,183.59,185.07,16199131
2014-04-09 00:00:00-04:00,185.6,187.15,185.07,187.1,12218733
2014-04-10 00:00:00-04:00,187.09,187.17,182.94,183.25,23151202
2014-04-11 00:00:00-04:00,182.175,183.42,181.31,181.52,23386887
2014-04-14 00:00:00-04:00,182.93,183.36,181.44,182.97,16968718
2014-04-15 00:00:00-04:00,183.32,184.33,181.515,184.22,19977365
2014-04-16 00:00:00-04:00,185.47,186.14,184.655,186.12,12840991
2014-04-17 00:00:00-04:00,185.89,186.905,185.57,186.41,11064371
2014-04-21 00:00:00-04:00,186.44,187.09,186.21,187.07,6896969
2014-04-22 00:00:00-04:00,187.23,188.4,187.14,187.85,9673234
2014-04-23 00:00:00-04:00,187.81,187.92,187.3,187.47,8387034
2014-04-24 00:00:00-04:00,188.39,188.39,186.93,187.82,10449354
2014-04-25 00:00:00-04:00,187.21,187.32,185.88,186.31,12161288
2014-04-28 00:00:00-04:00,187.06,187.69,184.96,186.89,16332870
2014-04-29 00:00:00-04:00,187.48,188.03,187.08,187.77,9858541
2014-04-30 00:00:00-04:00,187.44,188.5,187.18,188.28,11176537
2014-05-01 00:00:00-04:00,188.22,188.83,187.73,188.305,10809506
2014-05-02 00:00:00-04:00,188.31,189.14,187.79,188.08,10271375
2014-05-05 00:00:00-04:00,187.14,188.54,186.63,188.45,7920571
2014-05-06 00:00:00-04:00,188.0,188.13,186.75,186.79,8188558
2014-05-07 00:00:00-04:00,187.43,187.97,186.02,187.91,12364987
2014-05-08 00:00:00-04:00,187.67,189.04,187.09,187.69,12068186
2014-05-09 00:00:00-04:00,187.69,188.04,186.83,188.0,10066167
2014-05-12 00:00:00-04:00,188.76,189.875,188.75,189.81,8104872
2014-05-13 00:00:00-04:00,190.03,190.42,189.78,189.935,7730344
2014-05-14 00:00:00-04:00,189.79,189.88,188.795,189.06,8415933
2014-05-15 00:00:00-04:00,188.67,188.71,186.48,187.39,16923256
2014-05-16 00:00:00-04:00,187.51,188.12,186.73,188.04,10966946
2014-05-19 00:00:00-04:00,187.7,188.89,187.53,188.74,6569495
2014-05-20 00:00:00-04:00,188.64,188.66,187.07,187.57,11390616
2014-05-21 00:00:00-04:00,188.1,189.22,188.06,189.11,10663195
2014-05-22 00:00:00-04:00,189.18,189.975,188.86,189.59,6754569
2014-05-23 00:00:00-04:00,189.75,190.48,189.68,190.39,6599656
2014-05-27 00:00:00-04:00,191.05,191.58,190.95,191.53,6723056
2014-05-28 00:00:00-04:00,191.52,191.82,191.06,191.34,7355782
2014-05-29 00:00:00-04:00,191.82,192.38,191.33,192.36,6715944
2014-05-30 00:00:00-04:00,192.18,192.79,192.04,192.705,8873528
2014-06-02 00:00:00-04:00,192.95,192.99,191.97,192.86,6755114
2014-06-03 00:00:00-04:00,192.4,192.9,192.26,192.8,6403773
2014-06-04 00:00:00-04:00,192.45,193.29,192.27,193.19,5114669
2014-06-05 00:00:00-04:00,193.41,194.65,192.705,194.45,8710629
2014-06-06 00:00:00-04:00,194.87,195.42,194.78,195.36,7319157
2014-06-09 00:00:00-04:00,195.36,196.05,195.18,195.59,6728583
2014-06-10 00:00:00-04:00,195.33,195.565,194.92,195.55,5311966
2014-06-11 00:00:00-04:00,194.9,195.11,194.48,194.93,6155973
2014-06-12 00:00:00-04:00,194.65,194.8,193.11,193.56,8920051
2014-06-13 00:00:00-04:00,193.9,194.315,193.3,194.13,7455085
2014-06-16 00:00:00-04:00,193.9,194.695,193.66,194.34,6629687
2014-06-17 00:00:00-04:00,194.02,194.97,193.81,194.82,7580413
2014-06-18 00:00:00-04:00,194.85,196.37,194.45,196.27,10860596
2014-06-19 00:00:00-04:00,196.43,196.595,195.8,196.48,8275793
2014-06-20 00:00:00-04:00,196.03,196.055,195.71,195.985,8167084
2014-06-23 00:00:00-04:00,195.97,196.05,195.52,195.88,5511199
2014-06-24 00:00:00-04:00,195.53,196.5,194.48,194.69,9423785
2014-06-25 00:00:00-04:00,194.3,195.78,194.29,195.605,9025783
2014-06-26 00:00:00-04:00,195.63,195.63,194.13,195.45,8380010
2014-06-27 00:00:00-04:00,194.98,195.88,194.89,195.825,6518214
2014-06-30 00:00:00-04:00,195.7,196.165,195.53,195.73,7385973
2014-07-01 00:00:00-04:00,196.18,197.63,196.13,197.05,9999856
2014-07-02 00:00:00-04:00,197.05,197.475,196.97,197.22,6165685
2014-07-03 00:00:00-04:00,197.78,198.29,197.65,198.24,4782357
2014-07-07 00:00:00-04:00,197.82,197.97,197.22,197.5,6603148
2014-07-08 00:00:00-04:00,197.15,197.22,195.76,196.25,11307907
2014-07-09 00:00:00-04:00,196.73,197.29,196.32,197.13,9046588
2014-07-10 00:00:00-04:00,195.225,196.86,195.06,196.33,11731767
2014-07-11 00:00:00-04:00,196.22,196.745,195.79,196.59,7319952
2014-07-14 00:00:00-04:00,197.61,197.86,197.45,197.59,5946444
2014-07-15 00:00:00-04:00,197.72,198.1,196.37,197.22,13632348
2014-07-16 00:00:00-04:00,198.11,198.26,197.42,197.99,8414804
2014-07-17 00:00:00-04:00,197.35,198.095,195.43,195.66,17300676
2014-07-18 00:00:00-04:00,196.36,197.91,196.25,197.7,10893397
2014-07-21 00:00:00-04:00,197.09,197.5,196.43,197.29,8289041
2014-07-22 00:00:00-04:00,198.01,198.56,197.87,198.21,6496107
2014-07-23 00:00:00-04:00,198.495,198.85,198.11,198.64,6104006
2014-07-24 00:00:00-04:00,198.83,199.05,198.45,198.665,6814452
2014-07-25 00:00:00-04:00,198.09,198.26,197.34,197.72,9640354
2014-07-28 00:00:00-04:00,197.77,198.09,196.62,197.79,7839728
2014-07-29 00:00:00-04:00,198.17,198.445,196.94,196.98,9522250
2014-07-30 00:00:00-04:00,197.65,197.9,196.17,196.99,15280563
2014-07-31 00:00:00-04:00,195.61,195.78,193.09,193.09,19817965
2014-08-01 00:00:00-04:00,192.57,193.75,191.57,192.48,23286240
2014-08-04 00:00:00-04:00,192.87,194.29,192.05,193.89,11334170
2014-08-05 00:00:00-04:00,193.13,193.6,191.32,191.99,15984169
2014-08-06 00:00:00-04:00,191.11,192.885,191.085,192.06,11997431
2014-08-07 00:00:00-04:00,192.935,193.12,190.55,191.03,16984853
2014-08-08 00:00:00-04:00,191.46,193.365,190.955,193.22,12687519
2014-08-11 00:00:00-04:00,193.965,194.66,193.715,193.81,9110836
2014-08-12 00:00:00-04:00,193.61,194.15,192.94,193.54,8516403
2014-08-13 00:00:00-04:00,194.29,195.06,193.97,194.86,7476080
2014-08-14 00:00:00-04:00,195.16,195.745,194.98,195.72,6516370
2014-08-15 00:00:00-04:00,196.47,196.65,194.31,195.73,15688298
2014-08-18 00:00:00-04:00,196.795,197.45,196.69,197.37,7243741
2014-08-19 00:00:00-04:00,197.84,198.53,197.65,198.4,6320947
2014-08-20 00:00:00-04:00,198.12,199.155,198.09,198.92,7695639
2014-08-21 00:00:00-04:00,199.07,199.76,198.93,199.5,5740445
2014-08-22 00:00:00-04:00,199.34,199.69,198.745,199.12,8672105
2014-08-25 00:00:00-04:00,200.15,200.52,199.87,200.15,9040872
2014-08-26 00:00:00-04:00,200.33,200.82,200.28,200.34,9443039
2014-08-27 00:00:00-04:00,200.435,200.57,199.945,200.31,5445658
2014-08-28 00:00:00-04:00,199.58,200.26,199.395,200.1,5526537
2014-08-29 00:00:00-04:00,200.45,200.73,199.82,200.71,6490505
2014-09-02 00:00:00-04:00,200.97,200.995,199.86,200.58,7683349
2014-09-03 00:00:00-04:00,201.38,201.41,200.22,200.51,5811465
2014-09-04 00:00:00-04:00,200.84,201.575,199.66,200.2,9402915
2014-09-05 00:00:00-04:00,200.15,201.185,199.42,201.17,8944376
2014-09-08 00:00:00-04:00,200.92,201.21,200.0,200.59,6752735
2014-09-09 00:00:00-04:00,200.41,200.55,198.91,199.34,10294869
2014-09-10 00:00:00-04:00,199.43,200.2,198.77,200.09,8735189
2014-09-11 00:00:00-04:00,199.27,200.33,199.12,200.28,7917312
2014-09-12 00:00:00-04:00,200.1,200.12,198.565,199.12,10239051
2014-09-15 00:00:00-04:00,199.16,199.31,198.38,198.98,7284930
2014-09-16 00:00:00-04:00,198.61,200.83,198.5,200.49,11313635
2014-09-17 00:00:00-04:00,200.77,201.675,199.76,200.72,16503490
2014-09-18 00:00:00-04:00,201.36,201.85,201.11,201.77,8784987
2014-09-19 00:00:00-04:00,201.545,201.73,200.3,200.7,11841371
2014-09-22 00:00:00-04:00,200.34,200.37,198.74,199.125,13049197
2014-09-23 00:00:00-04:00,198.43,199.26,197.95,197.98,11948938
2014-09-24 00:00:00-04:00,198.04,199.68,197.53,199.55,11211074
2014-09-25 00:00:00-04:00,199.03,199.05,196.32,196.35,15717704
2014-09-26 00:00:00-04:00,196.7,198.38,196.42,197.95,11217188
2014-09-29 00:00:00-04:00,196.2,197.89,196.05,197.54,10342645
2014-09-30 00:00:00-04:00,197.69,198.3,196.62,197.035,12819693
2014-10-01 00:00:00-04:00,196.7,196.765,193.91,194.39,22956847
2014-10-02 00:00:00-04:00,194.17,195.05,192.35,194.42,22405411
2014-10-03 00:00:00-04:00,195.69,196.93,195.09,196.52,12668161
2014-10-06 00:00:00-04:00,197.34,197.59,195.585,196.28,12891652
2014-10-07 00:00:00-04:00,195.27,195.71,193.295,193.31,14763926
2014-10-08 00:00:00-04:00,193.37,196.91,192.36,196.73,24964120
2014-10-09 00:00:00-04:00,196.33,196.6,192.58,192.75,23497433
2014-10-10 00:00:00-04:00,192.69,193.5,190.54,190.57,23346232
2014-10-13 00:00:00-04:00,190.46,191.15,187.3,187.41,31127889
2014-10-14 00:00:00-04:00,188.43,189.81,187.05,187.71,34250929
2014-10-15 00:00:00-04:00,185.16,186.87,181.92,186.23,41874208
2014-10-16 00:00:00-04:00,183.06,187.57,182.91,186.07,28834028
2014-10-17 00:00:00-04:00,188.41,189.75,187.63,188.67,28055385
2014-10-20 00:00:00-04:00,188.13,190.445,188.08,190.33,12613851
2014-10-21 00:00:00-04:00,191.68,194.2,191.48,194.01,19997060
2014-10-22 00:00:00-04:00,194.44,194.905,192.62,192.64,21237714
2014-10-23 00:00:00-04:00,194.62,196.165,194.26,194.96,20524891
2014-10-24 00:00:00-04:00,195.24,196.49,194.49,196.4,13042735
2014-10-27 00:00:00-04:00,195.74,196.45,195.03,196.05,10415355
2014-10-28 00:00:00-04:00,196.82,198.4,196.73,198.37,12140799
2014-10-29 00:00:00-04:00,198.56,199.12,196.81,198.12,21354888
2014-10-30 00:00:00-04:00,197.58,199.95,197.41,199.38,16093412
2014-10-31 00:00:00-04:00,201.78,201.81,200.78,201.73,16045007
2014-11-03 00:00:00-05:00,201.9,202.45,201.305,201.71,13260816
2014-11-04 00:00:00-05:00,201.23,201.6,200.07,201.14,13011996
2014-11-05 00:00:00-05:00,202.55,202.59,201.45,202.37,11003706
2014-11-06 00:00:00-05:00,202.4,203.26,201.64,203.19,11948097
2014-11-07 00:00:00-05:00,203.18,203.59,202.62,203.325,10729448
2014-11-10 00:00:00-05:00,203.38,204.04,203.13,203.99,8357207
2014-11-11 00:00:00-05:00,204.055,204.31,203.66,204.13,6431116
2014-11-12 00:00:00-05:00,203.35,204.24,203.32,203.995,8182519
2014-11-13 00:00:00-05:00,204.16,204.83,203.215,204.12,10908423
2014-11-14 00:00:00-05:00,204.1,204.49,203.73,204.25,10068733
2014-11-17 00:00:00-05:00,203.84,204.58,203.65,204.34,9382726
2014-11-18 00:00:00-05:00,204.45,205.92,204.44,205.51,9150012
2014-11-19 00:00:00-05:00,205.31,205.55,204.3,205.16,9344573
2014-11-20 00:00:00-05:00,204.27,205.71,204.2,205.58,8641102
2014-11-21 00:00:00-05:00,207.64,207.71,205.99,206.65,11585190
2014-11-24 00:00:00-05:00,207.17,207.39,206.91,207.275,6220064
2014-11-25 00:00:00-05:00,207.55,207.785,206.8,207.11,8193660
2014-11-26 00:00:00-05:00,207.3,207.76,207.04,207.67,5282126
2014-11-28 00:00:00-05:00,207.48,207.865,206.91,207.26,5072907
2014-12-01 00:00:00-05:00,206.4,206.54,205.38,205.77,11531930
2014-12-02 00:00:00-05:00,205.8,207.34,205.8,207.08,8676856
2014-12-03 00:00:00-05:00,207.29,208.145,207.11,207.91,7626794
2014-12-04 00:00:00-05:00,207.54,208.26,206.705,207.66,10301374
2014-12-05 00:00:00-05:00,207.87,208.47,207.55,207.98,7882779
2014-12-08 00:00:00-05:00,207.535,208.12,205.93,206.6,12432719
2014-12-09 00:00:00-05:00,204.39,206.6,203.92,206.49,13115012
2014-12-10 00:00:00-05:00,205.92,205.97,202.94,203.19,16706696
2014-12-11 00:00:00-05:00,203.89,206.18,203.71,204.09,17100770
2014-12-12 00:00:00-05:00,202.64,203.81,200.86,200.97,20168877
2014-12-15 00:00:00-05:00,201.98,202.52,198.79,199.56,24528611
2014-12-16 00:00:00-05:00,198.58,202.39,197.86,197.99,29816959
2014-12-17 00:00:00-05:00,198.56,202.34,198.29,201.86,30861535
2014-12-18 00:00:00-05:00,204.74,206.74,203.93,206.71,21703865
2014-12-19 00:00:00-05:00,206.44,207.325,205.62,206.64,20605663
2014-12-22 00:00:00-05:00,206.74,207.44,206.46,207.43,13988429
2014-12-23 00:00:00-05:00,208.17,208.23,207.52,207.77,10373213
2014-12-24 00:00:00-05:00,208.02,208.34,207.73,207.76,4034307
2014-12-26 00:00:00-05:00,208.32,208.84,208.26,208.42,5589457
2014-12-29 00:00:00-05:00,208.22,208.965,208.15,208.71,7311434
2014-12-30 00:00:00-05:00,208.21,208.37,207.51,207.63,6719996
2014-12-31 00:00:00-05:00,207.99,208.18,205.4,205.51,12003700
2015-01-02 00:00:00-05:00,206.38,206.88,204.185,205.44,13963009
2015-01-05 00:00:00-05:00,204.175,204.37,201.36,201.81,20495190
2015-01-06 00:00:00-05:00,202.1,202.72,198.86,199.84,26563081
2015-01-07 00:00:00-05:00,201.42,202.72,200.89,202.27,14305311
2015-01-08 00:00:00-05:00,204.01,206.15,203.99,205.95,15045267
2015-01-09 00:00:00-05:00,206.395,206.41,203.52,204.26,17139600
2015-01-12 00:00:00-05:00,204.41,204.59,201.93,202.57,12474299
2015-01-13 00:00:00-05:00,204.11,205.47,200.51,202.03,28067494
2015-01-14 00:00:00-05:00,199.65,201.095,198.57,200.86,21160584
2015-01-15 00:00:00-05:00,201.64,202.0,198.89,199.04,19503659
2015-01-16 00:00:00-05:00,198.77,201.82,198.55,201.72,17065684
2015-01-20 00:00:00-05:00,202.4,202.72,200.17,201.98,12169500
2015-01-21 00:00:00-05:00,201.5,203.66,200.945,203.02,12785630
2015-01-22 00:00:00-05:00,203.99,206.26,202.33,206.12,18135072
2015-01-23 00:00:00-05:00,205.77,206.1,204.81,204.93,13422824
2015-01-26 00:00:00-05:00,204.72,205.56,203.85,205.47,11037911
2015-01-27 00:00:00-05:00,202.97,204.12,201.75,202.78,19036964
2015-01-28 00:00:00-05:00,204.18,204.28,199.91,200.09,21254549
2015-01-29 00:00:00-05:00,200.37,202.3,198.68,201.93,19345572
2015-01-30 00:00:00-05:00,200.57,202.17,199.13,199.36,21028149
2015-02-02 00:00:00-05:00,200.05,202.02,197.865,201.9,17439291
2015-02-03 00:00:00-05:00,203.03,204.84,202.55,204.78,12272007
2015-02-04 00:00:00-05:00,203.92,205.37,203.51,204.03,13221189
2015-02-05 00:00:00-05:00,204.86,206.3,204.78,206.12,10989891
2015-02-06 00:00:00-05:00,206.56,207.24,204.93,205.53,13851784
2015-02-09 00:00:00-05:00,204.765,205.64,204.14,204.64,9913806
2015-02-10 00:00:00-05:00,205.88,207.12,204.83,206.81,9968859
2015-02-11 00:00:00-05:00,206.61,207.45,205.835,206.9,10770970
2015-02-12 00:00:00-05:00,207.89,208.99,207.68,208.93,9750884
2015-02-13 00:00:00-05:00,209.07,209.835,208.76,209.79,10880604
2015-02-17 00:00:00-05:00,209.4,210.32,209.11,210.12,9244734
2015-02-18 00:00:00-05:00,209.65,210.22,209.35,210.12,10588374
2015-02-19 00:00:00-05:00,209.41,210.42,209.25,210.0,10059061
2015-02-20 00:00:00-05:00,209.48,211.33,208.74,211.24,15695686
2015-02-23 00:00:00-05:00,210.94,211.17,210.48,211.15,6557367
2015-02-24 00:00:00-05:00,211.12,212.05,210.76,211.77,9767927
2015-02-25 00:00:00-05:00,211.66,212.24,211.22,211.62,8652889
2015-02-26 00:00:00-05:00,211.53,211.7,210.66,211.385,9730488
2015-02-27 00:00:00-05:00,211.26,211.58,210.65,210.82,11394504
2015-03-02 00:00:00-05:00,210.78,212.06,210.72,211.99,8316079
2015-03-03 00:00:00-05:00,211.47,211.58,210.08,211.11,10216111
2015-03-04 00:00:00-05:00,210.4,210.49,209.065,210.22,11069246
2015-03-05 00:00:00-05:00,210.62,210.8,209.855,210.47,8192294
2015-03-06 00:00:00-05:00,209.42,209.94,207.1,207.54,18662126
2015-03-09 00:00:00-04:00,207.74,208.78,207.58,208.34,9719121
2015-03-10 00:00:00-04:00,206.72,206.81,204.97,205.01,16075521
2015-03-11 00:00:00-04:00,205.29,205.5,204.4,204.51,12383642
2015-03-12 00:00:00-04:00,205.26,207.175,205.21,207.11,10239190
2015-03-13 00:00:00-04:00,206.77,206.93,204.585,205.83,15444876
2015-03-16 00:00:00-04:00,206.71,208.69,206.69,208.58,11812180
2015-03-17 00:00:00-04:00,207.69,208.41,206.985,207.95,11009014
2015-03-18 00:00:00-04:00,207.39,211.26,206.63,210.44,23505470
2015-03-19 00:00:00-04:00,209.96,210.28,209.03,209.47,10897343
2015-03-20 00:00:00-04:00,209.7,211.015,209.61,210.47,13197270
2015-03-23 00:00:00-04:00,210.42,211.105,210.01,210.01,7121133
2015-03-24 00:00:00-04:00,209.85,210.4,208.74,208.79,9108599
2015-03-25 00:00:00-04:00,209.07,209.35,205.72,205.75,16679041
2015-03-26 00:00:00-04:00,204.95,206.36,204.13,205.29,16612712
2015-03-27 00:00:00-04:00,205.14,205.95,204.91,205.71,11343915
2015-03-30 00:00:00-04:00,206.98,208.61,206.98,208.33,9352735
2015-03-31 00:00:00-04:00,207.26,208.1,206.36,206.44,12972655
2015-04-01 00:00:00-04:00,206.39,206.39,204.51,205.72,16545060
2015-04-02 00:00:00-04:00,205.61,206.98,205.42,206.37,11201871
